SeqNo,Date,UTC Time,datetime,[°C*10] LCC_CABINET_TEMP,[°C*10] LCC_CABINET_HUM,[%] LCC_UPS_BATT_LVL,[bar] HPU_SYSTEM_PRESSURE,[°C*10] HPU_OIL_TEMPERATURE,[rpm] HPU_MOTOR_SPEED,[W] HPU_MOTOR_POWER,[V] BATTERIES_VOLTAGE,[A*10] BATTERIES_CURRENT,[kWh] BATTERIES_CAPACITY,[%] BATTERIES_SOC,[A*10] CHARGER_CURRENT,FRONT_LINKS_UL_POS,FRONT_LINKS_UL_SPEED,FRONT_LINKS_UL_VALVE,FRONT_LINKS_UR_POS,FRONT_LINKS_UR_SPEED,FRONT_LINKS_UR_VALVE,FRONT_LINKS_LL_POS,FRONT_LINKS_LL_SPEED,FRONT_LINKS_LL_VALVE,FRONT_LINKS_LR_POS,FRONT_LINKS_LR_SPEED,FRONT_LINKS_LR_VALVE,[°*10] TUGGER ROTATION,[°/s*100] TUGGER ROTATION SPEED,[bar] TUGGER PRESSURE A,[bar] TUGGER PRESSURE B,[bar] TUGGER PRESSURE BRAKE,[%] TUGGER VALVE,[mm] COG LEFT POSITION,[mm*100] COG LEFT SPEED,[bar] COG LEFT BOTTOMSIDE PRESSURE,[bar] COG LEFT RODSIDE PRESSURE,[mm] COG RIGHT POSITION,[mm*100] COG RIGHT SPEED,[bar] COG RIGHT BOTTOMSIDE PRESSURE,[bar] COG RIGHT RODSIDE PRESSURE,[%] COG VALVE FEEDBACK
126310,2025-09-28,19:42:27.547,2025-09-28 19:42:27.547,227,516,100,0,239,0,0,738,122,105,99,147,523.03,-0.1000124,0.4557292,522.62,0.0,0.9548611,577.195,-0.1032992,-0.02170139,577.125,0.0,0.2097801,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126311,2025-09-28,19:42:28.059,2025-09-28 19:42:28.059,227,516,100,0,239,0,0,738,121,105,99,147,523.03,0.1004691,0.3327546,522.625,0.0,1.034433,577.2,0.0,-0.1519097,577.125,-0.09955939,0.1085069,0,0,0,0,0,0,31,11,25,37,31,0,24,36,1
126312,2025-09-28,19:42:28.572,2025-09-28 19:42:28.572,227,516,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.4557292,522.625,0.0,0.9548611,577.195,-0.1028166,-0.02170139,577.125,0.09955939,0.2459491,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126313,2025-09-28,19:42:29.089,2025-09-28 19:42:29.089,227,516,100,0,239,0,0,738,122,105,99,147,523.03,0.0,1.258681,522.625,0.0,1.20081,577.195,0.09956002,-0.1229745,577.125,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126314,2025-09-28,19:42:29.601,2025-09-28 19:42:29.601,227,516,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.4774306,522.625,0.0,0.9548611,577.195,0.0,-0.03616898,577.125,0.0,0.1880787,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126315,2025-09-28,19:42:30.113,2025-09-28 19:42:30.113,227,516,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.3978588,522.62,0.0,1.034433,577.2,0.0,0.007233796,577.12,0.1013945,0.1374421,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126316,2025-09-28,19:42:30.628,2025-09-28 19:42:30.628,227,516,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.4774306,522.625,0.0,0.9548611,577.195,0.0,-0.1302083,577.125,0.0,0.2242477,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126317,2025-09-28,19:42:31.140,2025-09-28 19:42:31.140,227,515,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.3616898,522.625,-0.1000114,1.034433,577.195,0.0,-0.1012731,577.125,0.0,0.1663773,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126318,2025-09-28,19:42:31.652,2025-09-28 19:42:31.652,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,1.29485,522.62,0.0,0.9548611,577.195,0.0,-0.03616898,577.125,0.0,0.2531829,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126319,2025-09-28,19:42:32.164,2025-09-28 19:42:32.164,227,515,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.3472222,522.625,0.0,1.034433,577.195,0.09650333,-0.1157407,577.12,0.103786,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126320,2025-09-28,19:42:32.676,2025-09-28 19:42:32.676,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.4412616,522.625,0.0,0.9548611,577.195,-0.1009301,-0.02893518,577.125,0.1009294,0.2170139,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126321,2025-09-28,19:42:33.189,2025-09-28 19:42:33.189,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.3761574,522.62,-0.09822544,1.034433,577.195,0.0,-0.1302083,577.125,0.0,0.1229745,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126322,2025-09-28,19:42:33.702,2025-09-28 19:42:33.702,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.6655093,522.625,-0.1000114,1.121238,577.195,0.0,-0.01446759,577.125,-0.09955939,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126323,2025-09-28,19:42:34.213,2025-09-28 19:42:34.213,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.5063657,522.62,0.0,1.027199,577.195,0.0,-0.1519097,577.125,-0.09955928,0.1374421,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126324,2025-09-28,19:42:34.733,2025-09-28 19:42:34.733,227,515,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.4484954,522.62,-0.1000113,0.9476273,577.195,0.09955992,-0.007233796,577.125,0.0,0.2676505,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126325,2025-09-28,19:42:35.245,2025-09-28 19:42:35.245,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.3689236,522.625,0.1004681,1.034433,577.195,0.0,-0.1446759,577.12,0.0,0.1374421,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126326,2025-09-28,19:42:35.757,2025-09-28 19:42:35.757,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.4774306,522.625,-0.1000113,0.9476273,577.2,0.0,0.0,577.125,0.1004685,0.2025463,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126327,2025-09-28,19:42:36.268,2025-09-28 19:42:36.268,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,1.251447,522.62,0.0,1.208044,577.195,0.0,-0.1446759,577.125,0.09955928,0.1591435,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126328,2025-09-28,19:42:36.780,2025-09-28 19:42:36.780,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.4412616,522.625,0.0,0.9548611,577.195,0.0,-0.1012731,577.125,0.0,0.1736111,0,0,0,0,0,0,31,0,25,37,31,-12,24,36,1
126329,2025-09-28,19:42:37.290,2025-09-28 19:42:37.290,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.3761574,522.62,-0.1000113,1.034433,577.195,0.0,-0.07957176,577.125,0.0,0.1012731,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126330,2025-09-28,19:42:37.804,2025-09-28 19:42:37.804,227,515,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.4484954,522.62,0.0,0.9548611,577.195,-0.1032993,-0.01446759,577.125,0.1000119,0.1591435,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126331,2025-09-28,19:42:38.317,2025-09-28 19:42:38.317,227,515,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.3978588,522.625,0.0,1.041667,577.195,0.0,-0.1302083,577.125,-0.09955939,0.08680555,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126332,2025-09-28,19:42:38.831,2025-09-28 19:42:38.831,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,1.345486,522.62,0.0,1.106771,577.195,0.0,-0.02170139,577.125,-0.09822596,0.2459491,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126333,2025-09-28,19:42:39.343,2025-09-28 19:42:39.343,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.3616898,522.625,0.0,1.034433,577.2,-0.1145977,-0.1519097,577.125,0.0,0.07233796,0,0,0,0,0,0,31,11,25,37,31,0,24,36,1
126334,2025-09-28,19:42:39.858,2025-09-28 19:42:39.858,227,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.4412616,522.625,0.0,0.9548611,577.195,0.0,-0.02170139,577.125,-0.1000118,0.2387153,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126335,2025-09-28,19:42:40.370,2025-09-28 19:42:40.370,227,515,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.3399884,522.625,0.09955886,1.034433,577.2,0.0,-0.1302083,577.12,-0.09955939,0.08680555,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126336,2025-09-28,19:42:40.883,2025-09-28 19:42:40.883,227,515,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.4557292,522.625,-0.1009289,1.106771,577.195,0.09866697,-0.02170139,577.125,0.09955939,0.2821181,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126337,2025-09-28,19:42:41.398,2025-09-28 19:42:41.398,228,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,1.251447,522.625,0.0,1.027199,577.195,0.0,-0.1302083,577.12,0.09955939,0.1157407,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126338,2025-09-28,19:42:41.913,2025-09-28 19:42:41.913,228,515,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.4340278,522.625,0.1000113,0.9548611,577.195,0.0,-0.01446759,577.125,0.09955928,0.2314815,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126339,2025-09-28,19:42:42.425,2025-09-28 19:42:42.425,228,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.3833912,522.62,-0.09911038,1.034433,577.195,0.0,-0.1302083,577.12,0.101864,0.1591435,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126340,2025-09-28,19:42:42.937,2025-09-28 19:42:42.937,228,515,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.4412616,522.625,0.1004681,0.9548611,577.195,0.0,-0.02170139,577.125,0.0,0.2242477,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126341,2025-09-28,19:42:43.452,2025-09-28 19:42:43.452,228,516,100,0,239,0,0,738,122,105,99,147,523.03,0.0,1.244213,522.62,0.0,1.20081,577.195,0.0,-0.04340278,577.12,0.0,0.2242477,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126342,2025-09-28,19:42:43.964,2025-09-28 19:42:43.964,228,516,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.4123264,522.62,0.0,0.9548611,577.195,0.0,-0.03616898,577.125,0.0,0.1736111,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126343,2025-09-28,19:42:44.476,2025-09-28 19:42:44.476,228,516,100,0,239,0,0,738,121,105,99,147,523.03,-0.07097648,0.3833912,522.63,0.200936,1.034433,577.195,0.0,-0.1302083,577.125,0.0,0.1012731,0,0,0,0,0,0,31,0,25,37,31,-11,24,36,1
126344,2025-09-28,19:42:44.989,2025-09-28 19:42:44.989,228,516,100,0,239,0,0,738,121,105,99,147,523.025,0.0,0.4412616,522.62,0.0,0.9548611,577.195,0.0,-0.03616898,577.12,0.0,0.2459491,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126345,2025-09-28,19:42:45.504,2025-09-28 19:42:45.504,228,516,100,0,239,0,0,738,122,105,99,147,523.03,0.0,0.390625,522.62,0.0,1.041667,577.195,0.0,-0.1302083,577.125,0.0,0.1302083,0,0,0,0,0,0,31,0,25,37,31,9,24,36,1
126346,2025-09-28,19:42:46.016,2025-09-28 19:42:46.016,228,516,100,0,239,0,0,738,122,105,99,147,523.03,0.0,1.35272,522.625,-0.1009289,1.128472,577.195,0.0,-0.01446759,577.12,-0.1004685,0.2893519,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126347,2025-09-28,19:42:46.532,2025-09-28 19:42:46.532,228,516,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.3689236,522.62,0.0,1.034433,577.195,0.0,-0.1446759,577.12,0.0,0.1229745,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126348,2025-09-28,19:42:47.047,2025-09-28 19:42:47.047,228,516,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.4701968,522.62,0.0,0.9476273,577.195,0.0,-0.02893518,577.12,0.0,0.1953125,0,0,0,0,0,0,31,10,25,37,31,10,24,36,1
126349,2025-09-28,19:42:47.559,2025-09-28 19:42:47.559,228,516,100,0,239,0,0,738,121,105,99,147,523.03,0.0,0.3761574,522.625,-0.200936,1.034433,577.195,0.0,-0.1446759,577.125,0.09955928,0.08680555,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126350,2025-09-28,19:42:48.074,2025-09-28 19:42:48.074,228,516,100,0,239,0,0,739,122,105,99,147,523.03,0.0,1.280382,522.62,0.100929,0.9548611,577.195,0.0,-0.01446759,577.12,0.0,0.1880787,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126351,2025-09-28,19:42:48.587,2025-09-28 19:42:48.587,228,516,100,0,239,0,0,739,122,105,99,147,523.03,0.0,0.3616898,522.625,0.0,1.193576,577.195,0.0,-0.1519097,577.12,0.0,0.08680555,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126352,2025-09-28,19:42:49.102,2025-09-28 19:42:49.102,228,516,100,0,239,0,0,739,122,105,99,147,523.03,0.0,0.4412616,522.625,-0.1023372,0.9548611,577.195,0.0,-0.02170139,577.125,0.0,0.2170139,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126353,2025-09-28,19:42:49.613,2025-09-28 19:42:49.613,228,516,100,0,239,0,0,739,122,105,99,147,523.03,0.0,0.2821181,522.62,0.09822544,1.034433,577.195,0.0,-0.1446759,577.12,-0.1023378,0.1663773,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126354,2025-09-28,19:42:50.125,2025-09-28 19:42:50.125,228,516,100,0,239,0,0,739,121,105,99,147,523.03,0.0,0.4846644,522.62,0.0,0.9548611,577.195,0.0,-0.04340278,577.12,-0.1013945,0.2387153,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126355,2025-09-28,19:42:50.641,2025-09-28 19:42:50.641,228,516,100,0,239,0,0,739,121,105,99,147,523.03,0.0,1.229745,522.625,0.0,1.041667,577.195,0.0,-0.1229745,577.12,0.0,0.1374421,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126356,2025-09-28,19:42:51.153,2025-09-28 19:42:51.153,228,515,100,0,239,0,0,739,121,105,99,146,523.03,0.0,0.4557292,522.62,0.1000113,1.027199,577.195,0.0,-0.04340278,577.12,0.09955928,0.1808449,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126357,2025-09-28,19:42:51.668,2025-09-28 19:42:51.668,228,515,100,0,239,0,0,739,121,105,99,147,523.03,0.0,0.3689236,522.62,0.0,1.034433,577.195,0.0,-0.1446759,577.12,0.0,0.09403935,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126358,2025-09-28,19:42:52.180,2025-09-28 19:42:52.180,228,515,100,0,239,0,0,739,122,105,99,147,523.03,0.0,0.462963,522.625,0.100468,0.9548611,577.195,0.0,-0.04340278,577.12,0.0,0.2025463,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126359,2025-09-28,19:42:52.689,2025-09-28 19:42:52.689,228,515,100,0,239,0,0,739,121,105,99,146,523.03,0.0,0.354456,522.62,-0.1004681,1.034433,577.195,0.0,-0.1302083,577.12,0.0,0.07957176,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126360,2025-09-28,19:42:53.202,2025-09-28 19:42:53.202,228,515,100,0,239,0,0,739,121,105,99,146,523.03,0.0,1.359954,522.62,0.0,1.128472,577.195,0.0,-0.03616898,577.12,0.0,0.2531829,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126361,2025-09-28,19:42:53.713,2025-09-28 19:42:53.713,228,515,100,0,239,0,0,739,121,105,99,147,523.03,0.0,0.3110532,522.62,-0.1009289,1.034433,577.195,0.0,-0.1374421,577.12,0.1000119,0.1302083,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126362,2025-09-28,19:42:54.226,2025-09-28 19:42:54.226,228,515,100,0,239,0,0,739,121,105,99,146,523.03,0.0,0.4412616,522.625,0.0,0.9476273,577.195,0.0,-0.02893518,577.12,0.0,0.2170139,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126363,2025-09-28,19:42:54.738,2025-09-28 19:42:54.738,228,515,100,0,239,0,0,739,121,105,99,146,523.03,0.0,0.3399884,522.62,0.100468,1.027199,577.195,0.0,-0.1302083,577.12,0.0,0.1157407,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126364,2025-09-28,19:42:55.257,2025-09-28 19:42:55.257,228,515,100,0,239,0,0,739,121,105,99,147,523.03,0.0,0.4918981,522.62,0.0,0.9548611,577.195,0.0,-0.007233796,577.125,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,-12,24,36,1
126365,2025-09-28,19:42:55.812,2025-09-28 19:42:55.812,228,515,100,0,239,0,0,739,121,105,99,147,523.03,0.0,1.186343,522.625,0.1000113,1.193576,577.195,0.0,-0.01446759,577.12,0.0,0.2097801,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126366,2025-09-28,19:42:56.355,2025-09-28 19:42:56.355,228,515,100,0,239,0,0,739,121,105,99,146,523.03,0.0,0.426794,522.62,0.0,0.9548611,577.195,0.0,-0.06510416,577.12,0.0,0.2025463,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126367,2025-09-28,19:42:56.867,2025-09-28 19:42:56.867,228,515,100,0,239,0,0,739,122,105,99,146,523.03,-0.09822647,0.3616898,522.625,0.0,1.034433,577.195,0.0,-0.1229745,577.12,0.09362818,0.07233796,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126368,2025-09-28,19:42:57.379,2025-09-28 19:42:57.379,228,515,100,0,239,0,0,739,121,105,99,147,523.03,0.0,0.4557292,522.62,0.0,0.9548611,577.195,0.0,-0.02170139,577.12,0.0,0.2170139,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126369,2025-09-28,19:42:57.962,2025-09-28 19:42:57.962,228,515,100,0,239,0,0,739,121,105,99,147,523.03,0.0,1.106771,522.625,0.0,1.20081,577.195,0.0,-0.1446759,577.12,0.0,0.1808449,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126370,2025-09-28,19:42:58.474,2025-09-28 19:42:58.474,228,515,100,0,239,0,0,739,121,105,99,147,523.025,0.0,0.4412616,522.62,-0.100468,0.9548611,577.195,0.0,-0.02170139,577.12,0.0,0.1808449,0,0,0,0,0,0,31,11,25,37,31,0,24,36,1
126371,2025-09-28,19:42:58.990,2025-09-28 19:42:58.990,228,515,100,0,239,0,0,739,121,105,99,147,523.03,0.0,0.3399884,522.62,0.100468,1.034433,577.195,0.0,-0.1519097,577.12,0.0,0.1012731,0,0,0,0,0,0,31,0,25,37,31,-10,24,36,1
126372,2025-09-28,19:42:59.505,2025-09-28 19:42:59.505,228,515,100,0,239,0,0,739,121,105,99,147,523.025,0.0,0.3978588,522.62,0.09866593,0.9548611,577.195,0.0,-0.02170139,577.12,0.0,0.1880787,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126373,2025-09-28,19:43:00.019,2025-09-28 19:43:00.019,228,515,100,0,239,0,0,739,121,105,99,146,523.03,0.0,0.4050926,522.625,0.0,1.034433,577.195,0.0,-0.007233796,577.12,0.0,0.1591435,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126374,2025-09-28,19:43:00.533,2025-09-28 19:43:00.533,228,515,100,0,239,0,0,739,121,105,99,146,523.025,0.0,1.323785,522.62,0.0,1.121238,577.195,0.0,-0.1519097,577.12,0.0,0.2821181,0,0,0,0,0,0,31,0,25,37,31,10,24,36,1
126375,2025-09-28,19:43:01.047,2025-09-28 19:43:01.047,228,515,100,0,239,0,0,739,121,105,99,147,523.025,0.0,0.3616898,522.62,-0.2009362,1.034433,577.195,0.0,-0.01446759,577.12,0.0,0.1012731,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126376,2025-09-28,19:43:01.559,2025-09-28 19:43:01.559,228,515,100,0,239,0,0,739,121,105,99,146,523.03,0.0,0.4774306,522.625,0.0,0.9548611,577.195,0.0,-0.1591435,577.12,0.0,0.2314815,0,0,0,0,0,0,31,11,25,37,31,0,24,36,1
126377,2025-09-28,19:43:02.070,2025-09-28 19:43:02.070,228,515,100,0,239,0,0,739,121,105,99,146,523.025,-0.1028165,0.3255208,522.62,0.0,1.041667,577.195,0.0,-0.02170139,577.12,0.0,0.1229745,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126378,2025-09-28,19:43:02.585,2025-09-28 19:43:02.585,228,515,100,0,239,0,0,739,121,105,99,147,523.025,0.09822637,0.5063657,522.62,0.0,1.005498,577.195,0.0,-0.07233796,577.12,0.0,0.2170139,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126379,2025-09-28,19:43:03.096,2025-09-28 19:43:03.096,228,515,100,0,239,0,0,739,121,105,99,147,523.025,0.0,1.244213,522.62,0.0,1.0489,577.195,0.0,-0.1302083,577.12,0.0,0.1229745,0,0,0,0,0,0,31,-10,25,37,31,0,24,36,1
126380,2025-09-28,19:43:03.608,2025-09-28 19:43:03.608,228,515,100,0,239,0,0,739,121,105,99,147,523.025,0.0,0.3978588,522.615,-0.1047738,0.9548611,577.195,0.0,-0.01446759,577.12,0.0,0.2025463,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126381,2025-09-28,19:43:04.123,2025-09-28 19:43:04.123,228,515,100,0,239,0,0,739,121,105,99,147,523.025,0.0,0.3833912,522.62,0.2000228,1.034433,577.195,0.0,-0.1374421,577.12,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,-11,24,36,1
126382,2025-09-28,19:43:04.636,2025-09-28 19:43:04.636,228,515,100,0,239,0,0,739,121,105,99,147,523.025,0.0,0.462963,522.625,-0.1018634,0.9548611,577.195,0.0,-0.01446759,577.12,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126383,2025-09-28,19:43:05.150,2025-09-28 19:43:05.150,228,515,100,0,239,0,0,739,121,105,99,146,523.025,0.0,1.273148,522.62,0.0,1.208044,577.195,0.0,-0.1374421,577.12,0.0,0.1519097,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126384,2025-09-28,19:43:05.663,2025-09-28 19:43:05.663,228,515,100,0,239,0,0,739,121,105,99,146,523.03,-0.1089244,0.4412616,522.625,0.1000113,0.9548611,577.195,0.0,-0.04340278,577.12,0.0,0.1374421,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126385,2025-09-28,19:43:06.178,2025-09-28 19:43:06.178,228,515,100,0,239,0,0,739,121,105,99,147,523.025,0.0,0.3833912,522.625,-0.100929,1.034433,577.195,0.0,-0.1302083,577.12,0.0,0.1302083,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126386,2025-09-28,19:43:06.690,2025-09-28 19:43:06.690,228,515,100,0,239,0,0,739,121,105,99,147,523.025,0.0,0.426794,522.62,0.100468,0.9548611,577.195,0.0,-0.1446759,577.12,0.0,0.1808449,0,0,0,0,0,0,31,10,25,37,31,10,24,36,1
126387,2025-09-28,19:43:07.205,2025-09-28 19:43:07.205,228,515,100,0,239,0,0,739,122,105,99,147,523.025,0.0,0.3616898,522.62,0.0,1.034433,577.195,0.0,-0.01446759,577.12,0.0,0.07957176,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126388,2025-09-28,19:43:07.718,2025-09-28 19:43:07.718,228,515,100,0,239,0,0,740,121,105,99,147,523.025,0.0,1.316551,522.625,0.0,1.121238,577.195,0.0,-0.1374421,577.12,0.0,0.2531829,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126389,2025-09-28,19:43:08.230,2025-09-28 19:43:08.230,228,515,100,0,239,0,0,739,121,105,99,147,523.025,0.0995597,0.354456,522.615,0.09866593,1.034433,577.195,0.0,-0.01446759,577.12,0.0,0.1302083,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126390,2025-09-28,19:43:08.743,2025-09-28 19:43:08.743,228,515,100,0,239,0,0,740,121,105,99,146,523.025,0.0952498,0.4774306,522.62,0.0,0.9548611,577.195,0.0,-0.1157407,577.12,-0.1004685,0.1808449,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126391,2025-09-28,19:43:09.257,2025-09-28 19:43:09.257,228,515,100,0,239,0,0,740,121,105,99,147,523.025,0.0,0.3833912,522.62,0.0,1.034433,577.195,0.0,-0.1302083,577.12,0.0,0.1374421,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126392,2025-09-28,19:43:09.770,2025-09-28 19:43:09.770,228,515,100,0,239,0,0,740,122,105,99,147,523.03,0.0,0.4701968,522.62,0.0,0.9548611,577.195,0.0,-0.02170139,577.12,0.0,0.1736111,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126393,2025-09-28,19:43:10.284,2025-09-28 19:43:10.284,228,515,100,0,239,0,0,740,121,105,99,146,523.025,0.0,1.222512,522.62,0.0,1.208044,577.195,0.0,-0.1374421,577.12,0.0,0.2025463,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126394,2025-09-28,19:43:10.798,2025-09-28 19:43:10.798,228,515,100,0,239,0,0,740,121,105,99,146,523.025,0.0,0.4918981,522.62,0.0,0.9548611,577.195,0.0,-0.02893518,577.12,0.0,0.1953125,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126395,2025-09-28,19:43:11.310,2025-09-28 19:43:11.310,228,515,100,0,239,0,0,740,121,105,99,147,523.025,0.0,0.3833912,522.62,0.0,1.034433,577.195,0.0,-0.1446759,577.12,0.1009294,0.1880787,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126396,2025-09-28,19:43:11.823,2025-09-28 19:43:11.823,228,515,100,0,239,0,0,740,121,105,99,147,523.025,0.0,0.4484954,522.62,0.0,0.9548611,577.195,0.0,0.0,577.12,0.0,0.2097801,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126397,2025-09-28,19:43:12.335,2025-09-28 19:43:12.335,228,515,100,0,239,0,0,740,121,105,99,146,523.025,0.0,1.229745,522.62,0.0,1.034433,577.195,0.0,-0.1374421,577.12,0.0,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126398,2025-09-28,19:43:12.850,2025-09-28 19:43:12.850,228,515,100,0,239,0,0,740,121,105,99,147,523.025,0.0,0.390625,522.615,-0.2000228,1.128472,577.195,0.0,-0.02893518,577.12,0.0,0.1808449,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
126399,2025-09-28,19:43:13.362,2025-09-28 19:43:13.362,228,515,100,0,239,0,0,740,121,105,99,147,523.025,0.0,0.3399884,522.62,0.09735616,1.034433,577.195,0.0,-0.02893518,577.125,0.09735677,0.1446759,0,0,0,0,0,0,31,0,25,37,31,0,24,36,1
126400,2025-09-28,19:43:13.876,2025-09-28 19:43:13.876,228,515,100,0,239,0,0,740,121,105,99,147,523.025,0.0,0.4557292,522.62,0.0,0.9548611,577.195,0.0,-0.1446759,577.12,0.0,0.2459491,0,0,0,0,0,0,31,10,25,37,31,0,24,36,1
